lat,lng,demand
3.8099,103.2893,3373
-8.123871003,115.0924475,220636
-6.286118739,106.9319086,173404
5.258762574,96.18286312,6409
5.18599214,97.142369,347099
5.382958412,95.96111638,25820
5.524620539,95.33699457,4308
-0.740097184,116.2697091,593
-3.52366,102.2651483,265
-3.453140779,102.6279729,1669
-5.14501,119.41286,7984
-2.5784041,140.5001495,1591
-6.936130332,106.9344006,130
-6.9165772,106.9077443,2211
-6.92312653,106.9253485,43
-7.582411177,110.8249566,65716
-4.304777178,122.4682036,6017
-6.162553848,106.7405487,927477
-8.546642569,118.4167401,4213
-6.728450744,108.5395928,814
-6.474197577,108.2546661,38
-6.99426261,108.4434752,2639
-7.058422891,108.7579008,9664
-6.72097546,108.557545,67666
2.835119293,117.3537083,2242
-0.492462,117.1624023,1115
0.559721389,101.4380996,3358
-3.662215298,128.2157389,8358
-6.284323839,106.8572457,203
3.301133223,99.12561165,58
3.579085693,98.68417964,4885
3.312754544,99.31911589,3840
-3.689364934,128.1884503,1426
-2.764586429,115.2684844,127
-3.427273819,104.2422123,55167
-2.725669,104.705431,76377
-6.7080214,111.3414063,23505
-7.225321448,110.3216915,19565
-6.878612,109.682957,48
-6.426658172,106.8122092,694
-7.616634271,108.2598592,17075
-7.4087389,108.5281091,6741
-7.275086676,108.3130891,2764
-7.661046836,108.6082721,2313
-2.0575,105.17099,8029
-2.14401,106.10834,556
-3.000747271,107.8891254,2513
-7.287689999,112.734108,320
-7.308673364,112.7542315,122
-7.283455534,112.7593294,1122
-7.001540681,112.72632,813
-6.973214414,110.4469533,3684
-6.73194758,111.3533794,793
-6.934035847,110.1965035,60418
-7.158161623,108.3364222,1282
-5.407988685,105.2574216,96666
-5.738090483,105.7824312,25269
-5.2390665,105.727511,1138
-7.65817,111.51715,79
-8.056455894,111.8651604,47378
-6.8466867,107.5995217,205
-6.877033444,107.5525444,83857
-0.417811208,100.568586,823
-1.425985026,101.008218,3844
-7.864393211,112.5468922,13
-8.275195775,112.504052,7665
-7.776194669,113.2086517,282
2.391426736,100.1133981,2310
-5.630883145,119.8256243,33
-5.200486645,119.4893807,102871
1.45004811,125.2008791,2857
-7.544001648,110.6365124,818
-7.787309516,111.2341593,14487
-8.083154612,110.8699682,2881
-7.284494378,110.5172374,1347
-6.163687019,106.8928067,12793
3.593004016,98.74644806,795
3.60729,98.49672,1941
-6.003196272,106.0444321,1211
-6.915239223,109.6600379,70983
-7.352535203,108.1072461,2167
0.659236663,127.396398,10564
-7.450632267,112.6697194,48509
-7.29898132,112.7546677,37429
-7.142764602,111.5927017,42343
-5.603201831,105.7811408,200
-5.377373146,105.1245837,29022
-5.035662589,104.0827442,17056
-4.948258495,105.1531933,2314
-6.918131604,107.6095317,29400
-6.516302835,107.4429044,792
-7.346642613,112.7573744,9175
-7.126275271,113.0660573,8933
-7.346659721,112.7573513,3450
-7.33338077,112.703124,5323
-8.212457372,114.3730604,48291
-7.602372,111.5505585,82
-7.661419066,111.2641477,16269
-8.114249666,111.8060623,133562
-6.920036462,107.6216301,14860
-6.947630462,107.625955,4089
0.857533333,99.56319965,2822
-0.913131855,100.3575203,2533
-0.945561648,100.3702042,85271
-0.957031345,100.4073697,43066
-8.190562849,114.263681,260
-8.129107808,113.2102062,945
-0.916646277,100.3988531,1393
-7.890369698,113.8880995,11792
0.297125672,111.4986427,871
-5.13493,119.42504,237
4.6114,101.1043,3292
2.8382,101.6827,1070
-7.858393069,110.385959,6652
4.241285292,98.05983382,7842
-5.54081,120.21543,10566
-4.679710747,120.2909563,2485
-8.548792329,118.7058932,70546
-8.53732259,118.4597792,454
-7.01372,108.43188,599
-1.60586,103.6175,327
-3.862384603,122.0438692,3069
-4.06706351,121.6173532,45143
-2.8895614,103.859477,546
-2.42611,115.25515,162798
-3.426721566,114.8597861,181538
-6.474123971,106.8242127,52003
-6.497328951,106.7927452,8677
-0.368767384,102.5298975,823
1.4606973,124.9326552,46
0.65291,122.61741,26038
-7.576402814,110.7096138,10819
-6.19412297,95.4111175,1972
-6.248593487,106.8668654,337
2.602133866,98.70422448,4257
3.773256076,98.68282289,1519
3.644402142,98.69775347,3358
-6.223033249,106.6600553,30671
-6.19866961,106.7236564,6438
-7.066956135,109.2368099,10784
-6.985361158,109.123291,267
-7.034424531,109.3833785,11667
-2.137897128,106.11604,96074
-6.417017871,106.9370508,48192
-6.4582866,106.8530263,2295
-7.340908204,108.3742096,428
-7.357710325,108.1071096,717
-7.210632312,113.0313759,4899
-7.2333802,112.7724104,5253
-7.16131,113.48832,6570
-6.76016111,111.0464415,1104
-6.90066,110.62572,22
1.5992,110.4436,2022
1.6167,110.4407,1834
0.912862411,104.4971596,27294
-4.8368808,104.8983552,14126
-5.4144279,105.3038998,2295
-4.765465352,105.221946,122
-6.896861765,107.6044528,886
-7.10797038,112.2505812,351
-7.247438636,111.7217663,8656
-3.3877507,104.5878529,4498
-6.435344,106.0955945,294
-6.343357009,105.9006702,1670
-6.134256854,106.204606,625
-6.879835776,109.1389878,856
-6.60813313,106.7858785,427
-6.510127951,106.7793864,150
-7.3621141,108.6393812,6651
-7.353420251,108.1769611,2480
-7.293167873,112.7586148,102
-7.3370607,112.7523765,1178
-6.919083244,110.5634425,31676
-6.966043641,110.4737943,1164
-5.4294042,105.2742073,230
-5.852899727,105.7565617,2181
-6.568307487,107.7387192,523
-7.597711591,111.917145,32848
-8.065834522,112.0086592,13852
-6.8774607,107.5839493,49
-0.947765327,100.451506,5715
-8.146116634,113.7369197,2102
-7.650924281,109.5849609,225
-7.620903812,109.5169974,2752
1.377253639,99.27034171,21344
1.37379303,99.27199027,35652
-1.609163961,103.629596,485
-1.694835463,103.2845462,2079
-0.0704099,109.3903271,760
2.8093,101.8334,6046
4.3279,101.1595,1180
2.7107,101.9513,51
3.8091,103.2363,4154
-7.472204004,110.2243371,559
-8.358615234,114.6278546,1769
-6.640581103,106.8837884,4316
-4.357153009,119.496464,759
-7.3348775,112.7483113,14
-3.50534,120.8862067,587
-8.5045799,117.4142984,72
-6.7573,108.54663,199
-7.118559917,108.4635442,1831
0.548887,123.034448,786
0.552470797,123.0463776,111
-7.532278791,110.6292859,6136
-7.707807251,110.832418,66184
-6.248556699,106.8434952,2717
-6.2190821,106.6191581,49
-3.355194594,114.6405,658
-2.813010438,116.0882942,8984
2.7543277,98.3065763,7225
-2.10593847,105.6658392,188
-6.643888096,106.7833803,37709
-6.429904612,106.6409336,90
-5.1388,105.24705,124314
-6.9223215,107.5390152,51
-6.93803876,107.6943161,344
-7.163215409,113.4865217,130832
-7.199251474,111.9923123,238
-7.153488317,111.876309,2601
-7.428056556,112.7116381,138
-7.287449025,112.6552078,30
-7.153530383,111.8982095,224490
-0.93790479,119.9054125,13035
2.0455,111.5346,12666
-6.766026518,107.8962487,3751
-7.428368157,112.7282711,1173
5.9558,116.0368,3162
5.0434,118.346,2410
5.9615,115.9863,7251
0.898117368,104.467191,11103
-5.412975571,105.2636601,193001
-5.034962384,104.4898317,1514
-7.104700835,107.4605067,118422
-7.472504541,112.4318237,410692
-6.900114462,112.0452086,1682
-8.090435894,111.9109851,21518
-8.06926,112.17485,7691
-8.07888886,111.9271819,4892
-7.610013972,111.8359376,3114
-8.032495822,111.9001899,8582
-6.967418599,107.5794165,45153
-0.6035756,100.1351608,3140
-7.745664839,113.1060534,2575
-7.759586,113.783063,561
0.606535535,99.29212827,3075
-0.4656607,100.3842611,260
2.020211057,98.4005975,6349
2.983698729,99.62200242,163091
-1.59229,103.62467,7333
3.1238,101.6841,9458
3.1702,101.7056,1077
3.1013,101.6915,4632
5.058360017,97.2593164,21495
-7.446597205,107.1362268,5314
-1.70139665,102.2934425,1427
-3.899620337,122.0747061,4494
-6.1237402,106.8818095,9927
-6.1370327,106.8239417,28
0.62071,122.96772,999
1.496015196,124.8520712,24695
-6.27381143,106.6994169,6547
-6.332973,106.82118,25782
-3.600488552,128.3212111,4068
-2.934111841,115.1497356,3432
-3.231804032,116.2410145,2451
3.535639019,98.73379875,10061
3.530979617,98.59529718,17891
3.603131573,98.69984983,7561
-2.985113306,104.767525,31832
-2.919775348,104.7854701,64
-6.942646725,111.5108998,240
-7.036245586,110.4087642,1065
-7.019860462,110.3715781,114
-6.950457625,109.0582978,1791
-6.8828112,109.1043636,326
-6.991684527,109.1747762,554
-6.6070425,106.8188059,81
-6.544479997,106.5338339,69903
-7.26044173,108.4457962,780
-7.264141998,112.7372709,2643673
-7.0743283,110.35977,55
-7.063258907,110.398567,8883
-7.07067,110.31046,2973
-6.948144893,111.3001297,488
-7.72557213,108.4741553,9591
-6.942721224,107.6142817,1688
-7.4883575,111.4879939,48
-7.585600416,111.5513586,7292
-8.151831186,111.8553085,8538
-0.321353886,100.393849,772
-0.623861414,100.1213135,47865
-0.225519044,100.6324296,16870
-7.747154377,109.676678,206
-7.678147279,109.6437024,1770
-7.221142794,109.6384389,12007
-1.57267,103.56974,1625
-3.071877359,128.1841719,1337
2.95837,99.06701,2257
-2.972726259,104.7574333,25657
-6.444473141,106.8272354,1786
-6.669910061,106.8350022,124
-6.3796938,106.8247429,16
-2.79676,108.22396,237
-7.3306757,112.4261919,686
-7.296514797,112.7348598,164218
-6.921141137,110.2010583,8864
-6.8260516,110.8257209,999
-6.871896386,110.6381444,2177
-7.056759687,110.419408,100550
-6.920197756,110.1940251,15696
-5.301426648,105.7465748,99343
-6.883300542,107.5747769,10229
-7.459561764,112.7072628,1920
-6.889691442,113.6544988,3320
-1.6233778,120.0416506,115
-6.793561543,110.8810826,205082
-7.6371331,111.9029,243
-6.540583116,107.4507234,75498
-6.941861282,107.740604,33895
-1.602057429,103.6297004,12997
-7.763093,113.1914242,144
-8.164798055,113.6553603,2080
-7.67777,114.01685,1345
-7.626960184,111.519707,73234
1.715667658,98.80043668,2599
3.0473,101.5712,1289
6.0432,100.5221,1038
-7.624060375,110.0569347,5353
-8.629096833,115.2103517,420
-2.1076501,115.1628845,3309
-6.2990656,107.3019711,32
3.4261435,97.8309933,357
-4.09523343,102.5637216,2110
-3.981122194,102.426446,434
-5.478651,122.6011856,1315
-6.204448947,106.9553362,2489
-8.4548367,118.7375981,538
-6.737139856,108.559836,4579
-6.807541403,108.6171432,4592
0.623017955,122.9739431,1694
-7.294417805,111.0469848,1841
-6.105577737,106.313184,3362
-5.9666939,106.0965432,36
3.698496723,98.68571737,25186
-2.5995601,115.4200911,36
-2.790398877,115.2649177,28386
-6.60106,106.80762,19113
-6.978491939,110.4076615,185
-6.970182648,110.3902217,11585
-7.095128066,107.4775554,390
-7.235481896,111.7494282,3519
-1.4270081,120.7689159,443
-7.113765782,112.0252094,5447
-6.962691074,107.5928357,13977
-0.709002496,100.7907784,906
-0.297851582,100.3827735,29069
-0.592700274,100.7348796,963
1.728357001,98.79823952,86
6.0064,102.218,2553
4.1739,101.0194,834
4.3972,101.4559,1204
-6.093780136,106.9893221,876
4.158497916,96.13144515,1089
2.2787361,118.0904158,1837
-5.055499296,120.2735233,5726
-7.222996518,106.5246118,520
-7.601278061,110.9640202,10967
-7.669433329,112.9876003,2372
-8.7115663,116.2678561,67890
-8.697535689,116.2729791,5022
-8.505953702,118.6209522,1515
-6.96942941,108.494917,49113
0.564248486,123.048909,4389
-0.57971907,117.1951403,628
-1.190472021,116.9838666,6289
0.532439043,101.4432375,11124
-7.564759333,110.8171445,576
-6.19385721,106.6093591,17029
-6.376635602,106.01455,134
-6.149908389,106.7692291,2858094
-6.155975213,106.8528244,3286
-6.199907667,106.8546916,20
-3.315039084,128.3400081,5034
-3.8977973,114.8078106,132
3.6789072,98.44468433,6
3.32859797,99.15961874,18657
3.758521553,98.25831765,3688
-2.9900067,104.73604,213
-6.989968883,110.3598163,6449
-6.954126323,111.4218941,6222
-6.460375692,106.8966629,1548
-7.16955341,112.6524751,326
-6.97031,110.36353,1018
-4.874935223,104.684761,930
-7.4634149,112.4297406,65
-7.217607118,112.1577155,3104
-8.0358931,111.7345886,58
-7.77252421,111.9840778,2366
-6.911937357,107.7092477,2492
-6.9656729,107.6227139,4717
-0.218789005,100.6187198,1483
0.849913795,98.98748222,390
-0.947768789,100.3581046,15036
-7.397821947,109.234322,324
1.679648634,98.82431631,7099
1.74735,98.78304,74
2.03329,99.87723,91
0.93146791,109.0068723,27315
5.4093,100.3649,3850
1.4757,103.7537,879
-7.727063389,109.9298343,41589
-7.315783794,110.1853801,13439
-7.494798171,110.2265592,494
-7.322572836,110.1793398,93
-0.982963702,113.8704526,689
5.546855761,95.32342784,4700
5.8384247,95.314332,1410
-3.4939013,102.5189508,531
-2.572029234,140.5097697,648
-6.9470071,106.9258152,204
-3.494162332,119.0456791,1172
-7.91373825,112.5772945,180
-1.672473162,103.0117288,5170
-6.175942971,106.7987271,43007
-6.94343,108.5371,2511
1.4606693,124.9326906,468
0.697027049,122.5696405,1240
4.026252607,126.78885,3283
0.737116534,124.3158647,1882
1.3079871,124.8346082,446
-0.312998,103.1621541,63688
-7.571894106,110.8121034,429
-7.295516509,110.731246,3398
-6.1856107,106.3370149,301
-6.174031713,106.7715692,11822
-6.119225591,106.8811007,786
2.857728724,97.75717226,434
3.270137821,102.2942474,943
3.593470605,98.49092389,11892
-0.0769496,109.3839465,342
-1.817105754,110.5808331,417
-6.123006168,101.7172,4500
-8.412704692,115.3423027,2061
-1.043993143,115.0218786,27
-4.0050727,119.6308671,2220
-5.0873877,119.5323093,81
-8.621825589,117.5937357,351
-8.674583043,116.2809855,4098
-7.0254094,108.6773561,406
-6.8235356,108.4926161,1404
0.6242368,122.943504,249
-7.282813674,110.6570563,6571
-7.5390055,110.7458764,682
-7.566090164,110.8022708,808
-6.290449155,106.7322127,244
-6.236919065,106.8183259,508
3.181076918,99.54614454,11452
-3.14511,115.16518,554
-2.960004816,104.7680825,52167
-3.783269808,103.5337708,1027
-6.786746708,110.8558924,54476
-6.795278747,110.859256,1782
-7.364595044,108.6241974,3485
-6.9831428,113.0083381,47
-7.22494,112.6619031,891
-7.307250905,112.2700359,2379
4.4803,114.0108,881
-7.117834871,108.381374,1624
-4.8420193,104.9038183,224
-6.92813,107.61511,74
-7.231233,112.7314797,19
-7.6523976,111.3210596,2239
-7.427698012,111.5848276,865
-7.430656845,111.3079102,1554
-7.405094594,109.3751324,9791
-7.7014,109.02535,2601
-7.4410867,109.2493817,275
2.770850852,99.36189771,8382
5.258,100.2923,2377
1.6864,103.2713,2721
-7.801737255,110.3910873,97016
5.288734066,96.02096709,24765
-8.254309936,114.9631421,1200
-6.273282349,106.9499306,350
-3.021093561,120.2003295,1213
-5.11129961,119.4599334,6451
-2.710798329,120.1760682,2121
-6.279574307,106.9302761,766
-7.6403727,112.9039763,240
-7.857629619,112.6914471,3098
-3.297490354,121.0002322,17640
-3.971706972,122.5197848,173
-8.5658275,116.1085135,33814
1.444536539,125.1920654,8778
-0.439920236,116.9929693,4907
-0.549815539,117.1572484,30642
-1.5205033,116.3260729,645
0.492116405,101.1490598,3287
1.473081725,102.110729,15974
-7.564979318,106.7610586,63
-6.20130733,106.6200562,1308
-3.694098148,128.1816433,36104
1.7427,103.7788,2020
6.0706,102.2458,1458
-7.8255014,110.3960759,170
4.634509192,95.58363588,21490
-2.19197,113.912523,2826
-6.919521223,106.882669,217
-7.42994,111.01098,673
-8.588376557,117.437609,733
-7.64665866,112.8907876,1863
-1.59628497,103.6301937,122
-4.734436994,121.9904834,6707
-5.159349934,122.5240522,9978
-3.3304229,120.9676014,230
-6.3342404,106.6385826,53
-3.298941653,114.6111847,19
0.513221299,101.445565,15294
-6.626939809,108.5230882,18084
-7.372679662,110.8222092,263
-6.345825279,106.2317984,144
2.916556908,98.21647165,9987
3.256276062,97.18071023,1835
-6.016918782,106.0072078,1021
-6.34514056,106.7908804,1821
-7.285364176,112.7255059,2860
-6.982884505,110.3926989,43
3.1906,113.0901,2058
-3.605761402,111.6,1218
1.10748,104.08568,7281
-6.901376985,107.5718622,76042
-7.3459416,112.7578345,4482
1.0459929,120.8106934,425
-8.0748857,111.6977181,1140
-7.553417212,112.1081132,377
-8.116,112.14825,295
-8.12168,112.15186,1206
-6.557757433,107.4381886,3545
-0.788039131,100.6468024,8659
-0.924410103,100.3715533,11189
1.041970302,99.48116497,3697
-7.735017967,113.9411799,2026
-0.935105105,100.3542091,2022
-8.164441555,113.2627387,4012
-7.57773,109.4988,521
5.3436,103.0796,854
5.8873764,95.324352,410
-2.4851483,111.4414137,1490
-6.301573301,107.3253088,587425
-3.9382648,102.3977248,5060
-7.733153463,110.5854623,46679
-7.183881622,110.7560198,14083
-7.56296747,110.8087274,10239
-6.97595921,108.6407586,853
-7.829474305,112.5317361,909
-1.604441501,103.6361164,31706
0.1334896,117.5059059,31
0.520104886,101.4494986,10149
1.0177158,117.8464408,12097
-3.694801105,128.1793299,39400
-6.1608369,106.8180245,1443
-6.209854076,106.9394528,18142
-3.432831824,114.7173776,197
-6.629959377,106.8078892,200
-6.587824925,106.7815451,1339
-6.399438515,106.7602493,2466
-7.260594324,112.7657747,155
-6.9452466,107.5827282,203
-6.8981886,112.0461174,94
-0.9481776,119.9038302,776
-7.7918612,112.1111792,98
-7.617371057,111.4831514,10933
-7.6120048,111.5189941,446
-8.2181677,111.8784433,14911
-7.609088654,112.1010053,373
-6.945077493,107.6497764,42
1.90186883,98.59549563,45
-0.199675023,109.3986157,488
3.2041,102.8052,502
3.422,101.7892,1358
-7.772586782,110.3593801,636
-7.325658697,110.1747851,569
-7.285415951,110.0646156,6614
-7.8132143,110.3579453,25
5.5350072,95.31572,452
-3.4616655,102.5380801,1
-7.530551674,110.5854836,223327
-4.812046499,122.4036973,3194
-4.041615,122.5609467,35
-8.609941991,116.1152371,3154
-8.551721665,116.0765891,12053
1.495743273,124.8423971,5093
-1.231052507,116.8629059,3327
0.5281905,101.4358817,57
-7.52892,110.78497,185
-7.705469388,110.5784571,122
-7.56841428,110.9891864,3403
-7.2363068,110.5932517,801
-6.33284,106.86691,1343
3.541761024,98.70347034,40221
-2.622644716,115.3180929,994
2.6030089,98.7044683,3333
-4.116861,104.1743769,807
-6.917273525,109.6665404,292
-1.871523,106.1160116,3449
-2.1804382,106.1454116,51
1.816941877,127.8232677,304
-7.548342404,112.7110877,463724
-6.965617848,113.7098361,18
-7.060651271,110.4437422,1023
-7.02972247,110.3477364,439
-5.43304,105.26231,43
-5.412392017,105.2561294,845
-5.41085096,105.2614485,58124
-7.22063646,112.7500798,1600
-7.149586162,111.8832575,105823
-0.890378568,121.6501601,326
-0.7937816,122.6525474,562
-6.868172848,107.5517113,46837
-3.786649754,103.55088,14478
-6.6423542,105.6983092,49
-7.325766344,108.214969,53032
-7.241135,112.7461596,143
-6.77555146,111.2227171,16655
-6.716747345,111.0077069,1823
-6.999175764,110.3887302,239
-6.594837539,110.6724462,10149
-6.969512102,110.424514,38032
-4.7854645,104.5780811,485
-7.0316131,107.5351603,65
-7.282649214,112.6330269,1593
-7.33232036,112.7112653,3753
-7.436665065,112.6876059,824
-7.95782,112.13134,138
-6.929334414,108.0892248,3098
-0.9614183,100.3631592,92
1.37096,99.27781,27088
0.243883528,111.7849773,1787
-2.503706946,110.2020332,363
1.5002,103.8273,2242
5.9412,116.0096,5912
-3.1982852,102.9453604,208
-4.97383765,120.1143804,581
-4.296868404,122.3281398,3169
-6.73713,108.52702,16182
-6.814171933,108.5252533,12437
1.4485702,125.1907756,396
-0.77838,117.23222,571
-7.841947273,110.8178349,5204
-7.635680156,110.7925694,14
3.67968,98.44408,7939
-3.663342604,128.208457,11398
2.600475,98.7049,36
-7.248535173,112.7594857,12104
-7.2213425,112.7366854,44545
-6.793964221,110.6152293,4901
0.906036615,104.5025943,1545
-5.415182,105.2588541,335
-6.9658363,110.4199006,145
-7.237315946,112.7943765,26341
4.4363,118.5318,2728
-0.25042,100.62724,966
-1.653388305,103.6060378,32825
-7.739090386,113.2162928,1945
-7.790574946,113.9846114,2602
-5.4035158,120.3579428,790
-3.841770136,119.8157121,5768
6.0602,102.2341,2451
1.5035,103.7405,6311
1.8605,103.1004,7724
2.3849,102.2101,109
-7.7204773,109.9947173,25
-2.765562588,114.2560562,800
-2.923972,132.3026328,24871
-6.935572,106.9355361,117
-7.612381945,111.1161936,9960
-7.6705463,110.7995459,66
-8.519439441,116.9855928,17940
-7.987605404,112.6434002,200
-6.206556796,106.7716778,362
-6.2257855,106.7596128,21
-6.219824486,106.8408308,1041
3.1323225,99.3196544,4762
-5.974514977,106.0272923,3867
-2.8708938,107.4179383,1582
-2.126147189,106.1122893,3136
-7.380793056,108.6083722,674
-7.3471015,112.7575448,9053
4.7563,118.0895,1419
-4.845999232,105.318117,5677
-5.398217021,105.2139563,4422
-6.974981253,107.6212662,23540
-7.012373695,113.8331641,817
-7.2360629,112.7665572,200
-7.76527,112.15526,230
-7.65063943,111.3216073,166182
-7.822806482,111.9930986,124
-0.7897774,100.6588316,15476
-7.755937478,113.2157522,12828
-8.209226289,114.3723237,21358
-0.682579551,100.777867,10694
-0.9638774,100.4432639,343
-0.954627288,100.362247,289
-0.452553241,100.4062319,1525
-7.382274687,109.9122985,1347
2.155898594,100.8079059,16003
0.337941705,108.9946685,55263
5.92,102.2742,336
-7.3377517,110.1817666,399
4.589584818,97.90857261,256
-3.9945663,119.8121597,3770
-7.971144396,112.6458431,1277
-7.8384133,112.5281618,354
-8.1193,115.09201,2563
-6.34142718,106.8318846,45
-8.4541053,118.7224985,17121
-6.39072,108.14878,154
-6.330875184,108.3274711,39558
-0.149561206,116.9214025,1354
-6.356604342,106.8111133,717
-6.2388342,106.7552954,698
-6.178177458,106.8254341,131
3.632766435,98.50890249,2591
-2.762178886,115.2640228,81
-2.3419809,115.3182369,99
-6.612940666,106.8047274,13090
2.9629,99.05311,7544
3.5715097,98.8699317,1221
-6.914326366,109.4392775,488
-7.3598488,108.4994146,98
-7.38058,108.60901,656
-2.102324996,106.120304,2143
-2.155960163,106.1388852,390
0.7775837,127.3853649,93
-6.970442373,111.4119414,16106
-7.08352093,110.3960627,591
-6.80789085,110.8427417,2
-0.222263079,119.8080746,757
2.022399429,98.96679154,1690
-1.24319379,110.5271627,11260
-4.1377229,120.031748,1860
5.352,100.2824,1752
3.0719,101.8347,1392
1.4835,103.6341,1460
3.1331,101.4207,1319
-7.735784168,110.0191768,1714
-7.333175129,110.1557267,654
-2.1843032,111.4525953,24287
-2.820952826,114.3485627,976
-2.7467194,114.2589863,393
5.6218712,95.3982336,2701
5.54763,95.3301951,238
5.249335188,96.01119459,931
5.165274708,97.19126,198
-3.037274296,103.0243374,8377
-4.5755134,103.2074332,177
-7.185709796,107.1422476,7062
-7.3025308,110.4860804,2231
-5.40545,105.27672,2772
-7.3283398,112.730636,505
-7.064049772,113.9525134,1125
-7.764775983,112.179898,114
-0.684256778,100.7780956,1085
-0.651747957,100.749936,4
-0.048162777,109.3698948,1226
0.92349,109.00278,151
4.3227,100.8021,1527
3.1097,101.6171,696
2.211,102.2548,4390
-7.7821793,110.3532631,1001
-8.4551953,115.3564664,372
4.14556,96.12063,1347
5.573814729,95.36419635,3683
2.123034476,117.4380673,6930
-3.4961988,102.5183916,13060
-7.7435228,110.5815695,1019
-2.033427197,101.3840531,99
-6.350862211,108.3277408,485
1.447416558,125.1147885,1969
3.299553173,117.5922961,66458
0.6810507,100.482522,1026
-7.73487802,110.6172867,602
-6.190446871,106.8134928,15507
3.64343,98.51027,190
3.088410904,97.33792816,2573
2.956941414,99.05670088,8765
-3.243462045,104.9629825,158
-6.026659756,106.0491578,89
0.787587868,127.3722004,735
-6.636779255,111.4933528,404
1.4727,110.402,4347
-7.1642323,112.639371,19
-0.298076554,100.3846146,61266
-0.5393226,100.7032702,417
-0.891317329,100.3728975,2529
2.0948107,99.8275442,367
-1.08751,104.19214,1432
0.36296,108.96089,10405
3.0592,101.4615,1214
5.3834,100.393,3928
3.1911,101.6932,2514
2.946403926,98.52276057,3496
-6.863160262,109.1280622,14575
-6.870756,109.676074,229
-6.436897367,106.837162,134874
0.7803579,127.3808452,32
-7.23810116,112.7096964,36763
-7.2729464,112.6683252,605
-7.240866537,112.7211088,281
-7.292635105,112.7173229,2641
-6.832545877,111.3716852,715
-5.392067804,105.2836569,643
-8.505182953,112.7420881,8701
-0.90076543,119.8752709,110184
-8.072543754,111.8438532,724
-6.906024361,107.6533484,35623
-7.186557198,112.6236851,231
-8.0934799,112.147042,1225
2.16091646,100.8074396,20481
-7.3135633,110.0574927,135
-6.821860078,107.12612,9447
-4.8173067,122.734495,9301
-6.2335889,106.8116845,10
-6.164492369,106.8254992,20471
3.496215568,98.71409124,448
-3.05075,115.1196,178
-3.0040069,104.763925,11342
-6.8783153,109.6830629,4
-7.2870501,108.1927791,8
-7.471564279,112.4373531,40679
-7.450271907,112.7177266,3138
-6.194807109,106.8082509,593
2.346936133,98.7049475,742
-3.327555305,128.9178474,450
-3.298247018,128.9616048,1456
3.575055918,98.7057182,56762
3.1033583,98.3302623,494
-6.58306436,106.0651375,279
-6.404882004,106.7948126,864
-6.971801228,110.4250792,296
5.3452,115.7078,3983
1.3177,111.3894,857
-6.923230571,107.6006232,28175
1.008013321,120.7835644,135
-1.381878477,120.7607651,76999
-8.0547613,111.8942575,1787
-0.722179701,100.768436,531
-8.2408627,114.3515065,10
-0.04061134,109.3691046,218851
-2.545580843,120.3203113,3146
5.3018,103.1259,6047
3.0544,101.5169,2661
3.868,102.4271,1524
6.1063,100.3685,2275
3.2549,101.5705,2251
2.2218,102.2585,2363
4.0333,100.9471,1438
5.3956,100.3111,987
-3.2917677,102.8700197,445
-3.8421213,119.5213625,211
-5.361884595,120.1493746,1531
-8.5245457,118.4741142,225
-8.7091,116.30244,178
-6.536060658,108.2732504,88
-7.654501364,112.9049524,8342
-2.0595107,101.3975744,3192
-5.478516241,122.5825962,5073
-6.116672353,106.9099994,283
-6.6402116,110.6435771,170
0.513100837,101.3906036,13145
1.346822,124.833923,2931
3.587024591,98.69293375,3785
-5.904656963,106.0775158,102
-2.149786467,106.0958897,306
-6.9690378,111.4118753,24389
-7.063891501,110.4219885,124302
-6.920435962,107.5860747,30050
-0.231575514,100.621396,58
-7.4199041,109.1974425,104
2.066716145,99.85469531,206
-3.49421,118.89601,836
-6.3457076,106.9154925,65
-8.532257564,118.4695567,663
-6.441946375,108.4202723,7023
0.537008181,123.0658908,482
-7.502656305,110.4585874,3484
-6.211544,106.8274209,177
3.57126,98.90888,315
-6.817098408,110.7819883,133
-5.44561,105.2549783,135
-7.176323468,111.7015966,9355
-7.5159436,112.341827,2051
-6.86416,107.9217583,51
-0.8291107,100.6544951,1366
0.467553716,99.26591539,4993
-7.875003205,113.0600748,20
-0.908680197,131.3243031,37
3.7577,101.9827,1817
3.134,101.6873,6690
-8.400329265,115.3964544,1338
5.182166302,97.14465002,3988
-5.1250533,120.2564199,251
-4.536950472,120.3277741,53479
-5.44587,120.36074,5551
-7.692663388,112.9741963,137
-4.7782752,123.17309,468
0.749679535,117.5758847,4891
-7.041199416,110.4231779,104
-6.169750573,106.5961601,505
-7.00371,108.02626,1623
-7.461945456,112.6236952,3830
-7.2929044,112.7190867,823
-7.1689455,112.6543163,230
-6.753044305,111.0468966,123979
-6.588051,107.4410531,72
-5.9861464,106.04232,150
-6.074392919,106.6618719,818
-2.128158266,106.1164896,3915
-7.54232275,112.2431659,7730
-4.441629785,119.6941359,27854
-4.694757979,120.1296143,80622
-5.432470967,120.2359982,14740
-3.503708421,119.8720287,24033
-5.309282134,119.7187267,69023
-5.567519756,119.6984422,25899
-6.561362641,120.7145711,12867
-5.13341674,119.461148,482657
-2.980472745,120.1478824,31282
-4.029350708,119.6616018,33804
-3.198487939,120.1825095,34092
-6.396102726,106.8168072,2469568
-6.939871227,106.9243327,1240634
